relation,display_relation,x_id,x_type,x_name,x_source,y_id,y_type,y_name,y_source
drug_drug,synergistic interaction,DB08862,drug,Cholecystokinin,DrugBank,DB00976,drug,Telithromycin,DrugBank
drug_drug,synergistic interaction,DB08970,drug,Fluprednidene,DrugBank,DB00976,drug,Telithromycin,DrugBank
drug_drug,synergistic interaction,DB09029,drug,Secukinumab,DrugBank,DB00976,drug,Telithromycin,DrugBank
drug_drug,synergistic interaction,DB09216,drug,Tolfenamic acid,DrugBank,DB00976,drug,Telithromycin,DrugBank
drug_drug,synergistic interaction,DB09241,drug,Methylene blue,DrugBank,DB00976,drug,Telithromycin,DrugBank
drug_drug,synergistic interaction,DB11529,drug,Melengestrol,DrugBank,DB00976,drug,Telithromycin,DrugBank
drug_drug,synergistic interaction,DB11574,drug,Elbasvir,DrugBank,DB00976,drug,Telithromycin,DrugBank
drug_drug,synergistic interaction,DB11770,drug,Talinolol,DrugBank,DB00976,drug,Telithromycin,DrugBank
drug_drug,synergistic interaction,DB12565,drug,Abexinostat,DrugBank,DB00976,drug,Telithromycin,DrugBank
drug_drug,synergistic interaction,DB13240,drug,Cymarin,DrugBank,DB00976,drug,Telithromycin,DrugBank
drug_drug,synergistic interaction,DB13273,drug,Sultopride,DrugBank,DB00976,drug,Telithromycin,DrugBank
drug_drug,synergistic interaction,DB13950,drug,WIN 55212-2,DrugBank,DB00976,drug,Telithromycin,DrugBank
drug_drug,synergistic interaction,DB00208,drug,Ticlopidine,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00250,drug,Dapsone,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00262,drug,Carmustine,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00338,drug,Omeprazole,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00340,drug,Metixene,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00363,drug,Clozapine,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00367,drug,Levonorgestrel,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00396,drug,Progesterone,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00412,drug,Rosiglitazone,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00413,drug,Pramipexole,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00458,drug,Imipramine,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00564,drug,Carbamazepine,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00571,drug,Propranolol,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00574,drug,Fenfluramine,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00603,drug,Medroxyprogesterone acetate,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00623,drug,Fluphenazine,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00717,drug,Norethisterone,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00792,drug,Tripelennamine,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00845,drug,Clofazimine,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00976,drug,Telithromycin,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB01036,drug,Tolterodine,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB01087,drug,Primaquine,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB01124,drug,Tolbutamide,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB01226,drug,Mivacurium,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB01229,drug,Paclitaxel,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB01388,drug,Mibefradil,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB01559,drug,Clotiazepam,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB04829,drug,Lysergic acid diethylamide,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB04846,drug,Celiprolol,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB04948,drug,Lofexidine,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB06235,drug,Vadimezan,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB06699,drug,Degarelix,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB08550,drug,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB08970,drug,Fluprednidene,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB09007,drug,Chlorphenoxamine,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB09029,drug,Secukinumab,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB09241,drug,Methylene blue,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB09250,drug,Pheniprazine,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB11574,drug,Elbasvir,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB11770,drug,Talinolol,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB12086,drug,Oxitropium,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB12565,drug,Abexinostat,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB12926,drug,Cafedrine,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB13273,drug,Sultopride,DrugBank,DB01184,drug,Domperidone,DrugBank
drug_drug,synergistic interaction,DB00208,drug,Ticlopidine,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB00250,drug,Dapsone,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB00367,drug,Levonorgestrel,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB00396,drug,Progesterone,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB00458,drug,Imipramine,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB00564,drug,Carbamazepine,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB00571,drug,Propranolol,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB00717,drug,Norethisterone,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB00845,drug,Clofazimine,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB00872,drug,Conivaptan,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB00976,drug,Telithromycin,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB01184,drug,Domperidone,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB01229,drug,Paclitaxel,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB01388,drug,Mibefradil,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB05239,drug,Cobimetinib,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB08816,drug,Ticagrelor,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB08970,drug,Fluprednidene,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB09029,drug,Secukinumab,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB09241,drug,Methylene blue,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB11770,drug,Talinolol,DrugBank,DB11574,drug,Elbasvir,DrugBank
drug_drug,synergistic interaction,DB00208,drug,Ticlopidine,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00338,drug,Omeprazole,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00363,drug,Clozapine,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00367,drug,Levonorgestrel,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00396,drug,Progesterone,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00412,drug,Rosiglitazone,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00458,drug,Imipramine,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00564,drug,Carbamazepine,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00571,drug,Propranolol,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00603,drug,Medroxyprogesterone acetate,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00623,drug,Fluphenazine,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00650,drug,Leucovorin,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00717,drug,Norethisterone,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00845,drug,Clofazimine,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00891,drug,Sulfapyridine,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00976,drug,Telithromycin,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB01036,drug,Tolterodine,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB01087,drug,Primaquine,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB01124,drug,Tolbutamide,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB01184,drug,Domperidone,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB01229,drug,Paclitaxel,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB01381,drug,Ginkgo biloba,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB01388,drug,Mibefradil,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB06414,drug,Etravirine,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB08816,drug,Ticagrelor,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB08970,drug,Fluprednidene,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB09029,drug,Secukinumab,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB09241,drug,Methylene blue,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB11574,drug,Elbasvir,DrugBank,DB00250,drug,Dapsone,DrugBank
drug_drug,synergistic interaction,DB00363,drug,Clozapine,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB00367,drug,Levonorgestrel,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB00396,drug,Progesterone,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB00412,drug,Rosiglitazone,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB00458,drug,Imipramine,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB00571,drug,Propranolol,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB00603,drug,Medroxyprogesterone acetate,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB00717,drug,Norethisterone,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB00846,drug,Flurandrenolide,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB00891,drug,Sulfapyridine,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB01014,drug,Balsalazide,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB01124,drug,Tolbutamide,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB01197,drug,Captopril,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB01285,drug,Corticotropin,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB01348,drug,Spirapril,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB01388,drug,Mibefradil,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB04846,drug,Celiprolol,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB06718,drug,Stanozolol,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB08550,drug,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB08804,drug,Nandrolone decanoate,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB08970,drug,Fluprednidene,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB09216,drug,Tolfenamic acid,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB09241,drug,Methylene blue,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB09250,drug,Pheniprazine,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB11529,drug,Melengestrol,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB11770,drug,Talinolol,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB11783,drug,Imidapril,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB13950,drug,WIN 55212-2,DrugBank,DB12412,drug,Gemigliptin,DrugBank
drug_drug,synergistic interaction,DB00016,drug,Erythropoietin,DrugBank,DB12565,drug,Abexinostat,DrugBank
drug_drug,synergistic interaction,DB00363,drug,Clozapine,DrugBank,DB12565,drug,Abexinostat,DrugBank
drug_drug,synergistic interaction,DB00458,drug,Imipramine,DrugBank,DB12565,drug,Abexinostat,DrugBank
drug_drug,synergistic interaction,DB00571,drug,Propranolol,DrugBank,DB12565,drug,Abexinostat,DrugBank
drug_drug,synergistic interaction,DB00845,drug,Clofazimine,DrugBank,DB12565,drug,Abexinostat,DrugBank
drug_drug,synergistic interaction,DB00976,drug,Telithromycin,DrugBank,DB12565,drug,Abexinostat,DrugBank
drug_drug,synergistic interaction,DB01036,drug,Tolterodine,DrugBank,DB12565,drug,Abexinostat,DrugBank
drug_drug,synergistic interaction,DB01087,drug,Primaquine,DrugBank,DB12565,drug,Abexinostat,DrugBank
drug_drug,synergistic interaction,DB01184,drug,Domperidone,DrugBank,DB12565,drug,Abexinostat,DrugBank
drug_drug,synergistic interaction,DB01388,drug,Mibefradil,DrugBank,DB12565,drug,Abexinostat,DrugBank
drug_drug,synergistic interaction,DB04846,drug,Celiprolol,DrugBank,DB12565,drug,Abexinostat,DrugBank
drug_drug,synergistic interaction,DB04948,drug,Lofexidine,DrugBank,DB12565,drug,Abexinostat,DrugBank
drug_drug,synergistic interaction,DB06699,drug,Degarelix,DrugBank,DB12565,drug,Abexinostat,DrugBank
drug_drug,synergistic interaction,DB11770,drug,Talinolol,DrugBank,DB12565,drug,Abexinostat,DrugBank
drug_drug,synergistic interaction,DB13273,drug,Sultopride,DrugBank,DB12565,drug,Abexinostat,DrugBank
drug_drug,synergistic interaction,DB00237,drug,Butabarbital,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB00340,drug,Metixene,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB00363,drug,Clozapine,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB00413,drug,Pramipexole,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB00458,drug,Imipramine,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB00564,drug,Carbamazepine,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB00571,drug,Propranolol,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB00574,drug,Fenfluramine,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB00623,drug,Fluphenazine,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB00845,drug,Clofazimine,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB00941,drug,Hexafluronium,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB00976,drug,Telithromycin,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB01036,drug,Tolterodine,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB01087,drug,Primaquine,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB01184,drug,Domperidone,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB01226,drug,Mivacurium,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB01229,drug,Paclitaxel,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB01388,drug,Mibefradil,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB01559,drug,Clotiazepam,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB04829,drug,Lysergic acid diethylamide,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB04846,drug,Celiprolol,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB04948,drug,Lofexidine,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB05227,drug,APD791,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB06699,drug,Degarelix,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB08550,drug,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB09007,drug,Chlorphenoxamine,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB09241,drug,Methylene blue,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB09250,drug,Pheniprazine,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB11556,drug,Detomidine,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB11686,drug,Iferanserin,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB11770,drug,Talinolol,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB12086,drug,Oxitropium,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB12565,drug,Abexinostat,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB13534,drug,Gedocarnil,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB13541,drug,Iprazochrome,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB13554,drug,Moperone,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB13817,drug,Carbromal,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB13950,drug,WIN 55212-2,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB13984,drug,Cyclopropane,DrugBank,DB13273,drug,Sultopride,DrugBank
drug_drug,synergistic interaction,DB00208,drug,Ticlopidine,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00237,drug,Butabarbital,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00250,drug,Dapsone,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00262,drug,Carmustine,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00363,drug,Clozapine,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00367,drug,Levonorgestrel,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00396,drug,Progesterone,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00412,drug,Rosiglitazone,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00413,drug,Pramipexole,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00458,drug,Imipramine,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00564,drug,Carbamazepine,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00571,drug,Propranolol,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00717,drug,Norethisterone,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00845,drug,Clofazimine,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00872,drug,Conivaptan,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00935,drug,Oxymetazoline,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB00976,drug,Telithromycin,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB01014,drug,Balsalazide,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB01036,drug,Tolterodine,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB01087,drug,Primaquine,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB01124,drug,Tolbutamide,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB01184,drug,Domperidone,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB01197,drug,Captopril,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB01226,drug,Mivacurium,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB01229,drug,Paclitaxel,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB01348,drug,Spirapril,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB01364,drug,Ephedrine,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB04829,drug,Lysergic acid diethylamide,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB04846,drug,Celiprolol,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB04948,drug,Lofexidine,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB05239,drug,Cobimetinib,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB06235,drug,Vadimezan,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB06699,drug,Degarelix,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB08550,drug,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB08797,drug,Salicylamide,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB08816,drug,Ticagrelor,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB08938,drug,Magaldrate,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB08984,drug,Etofenamate,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB09214,drug,Dexketoprofen,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB09216,drug,Tolfenamic acid,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB09241,drug,Methylene blue,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB09250,drug,Pheniprazine,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB09285,drug,Morniflumate,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB11090,drug,Potassium nitrate,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB11189,drug,Magnesium glycinate,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB11556,drug,Detomidine,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB11574,drug,Elbasvir,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB11720,drug,Angiotensin 1-7,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB11770,drug,Talinolol,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB11783,drug,Imidapril,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB12412,drug,Gemigliptin,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB12565,drug,Abexinostat,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB12926,drug,Cafedrine,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB13240,drug,Cymarin,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB13273,drug,Sultopride,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB13453,drug,Xenon,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB13575,drug,Bietaserpine,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB13735,drug,Potassium Guaiacolsulfonate,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB13950,drug,WIN 55212-2,DrugBank,DB01388,drug,Mibefradil,DrugBank
drug_drug,synergistic interaction,DB14503,drug,"Sodium phosphate, monobasic, unspecified form",DrugBank,DB01388,drug,Mibefradil,DrugBank
