node_index,node_id,node_type,node_name,node_source
52092,46730,biological_process,induction by virus of host immune response,GO
35390,338567,gene/protein,KCNK18,NCBI
125833,125,cellular_component,PCAF complex,GO
45330,86070,biological_process,SA node cell to atrial cardiac muscle cell communication,GO
93563,100828,effect/phenotype,Increased T cell count,HPO
69820,10364,anatomy,dermal skeleton,UBERON
78694,100422261,gene/protein,NPM1P37,NCBI
201,1543,gene/protein,CYP1A1,NCBI
110924,90727,biological_process,positive regulation of brood size,GO
78026,724087,gene/protein,LINC01545,NCBI
41131,51366,biological_process,protein decanoylation,GO
5059,29127,gene/protein,RACGAP1,NCBI
48257,70339,biological_process,response to bacterial lipopeptide,GO
22697,10546,effect/phenotype,Muscle fibrillation,HPO
108640,75266,biological_process,negative regulation of oogonium development,GO
42098,1905834,biological_process,response to pyrimidine ribonucleotide,GO
33397,9278,disease,hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency,MONDO
124049,34584,molecular_function,piRNA binding,GO
97112,5659,disease,atrophic rhinitis,MONDO
80375,642592,gene/protein,EIF5AP4,NCBI
94006,500144,effect/phenotype,Hypoisoleucinemia,HPO
50245,46016,biological_process,positive regulation of transcription by glucose,GO
67597,5808,anatomy,bone tissue of long bone,UBERON
124624,35631,cellular_component,CD40 receptor complex,GO
120339,47139,molecular_function,glutathione-homocystine transhydrogenase activity,GO
103693,35264,biological_process,multicellular organism growth,GO
52029,2000917,biological_process,positive regulation of glucuronoxylan catabolic process,GO
32503,5459,disease,human African trypanosomiasis,MONDO
115042,90386,biological_process,phagosome maturation involved in apoptotic cell clearance,GO
50900,60607,biological_process,cell-cell adhesion involved in sealing an epithelial fold,GO
80072,100874346,gene/protein,NCKAP5-IT1,NCBI
24776,9299,effect/phenotype,Aplasia/Hypoplasia of the middle phalanx of the 4th finger,HPO
81081,100132476,gene/protein,KRTAP4-7,NCBI
29128,8039,disease,tropical spastic paraparesis,MONDO
13089,114785,gene/protein,MBD6,NCBI
1131,85365,gene/protein,ALG2,NCBI
128663,R-HSA-5619063,pathway,Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS),REACTOME
9163,57622,gene/protein,LRFN1,NCBI
63880,1433,anatomy,distal carpal bone 4,UBERON
56518,647174,gene/protein,SERPINE3,NCBI
61364,28642,gene/protein,TRAV39,NCBI
3095,64853,gene/protein,AIDA,NCBI
39788,20807,disease,ovarian sertoli-stromal cell tumor,MONDO
106448,1904831,biological_process,positive regulation of aortic smooth muscle cell differentiation,GO
20507,DB13852,drug,Mefenorex,DrugBank
53735,42562,molecular_function,hormone binding,GO
37215,6427,disease,spindle cell melanoma,MONDO
44731,70754,biological_process,regulation of interleukin-35 production,GO
41372,70879,biological_process,fungal-type cell wall beta-glucan metabolic process,GO
45739,1900078,biological_process,positive regulation of cellular response to insulin stimulus,GO
37651,56806,disease,non-small cell squamous lung carcinoma,MONDO
106912,35530,biological_process,chemokine (C-C motif) ligand 6 production,GO
59410,406975,gene/protein,MIR198,NCBI
108568,140121,biological_process,Lewy body formation,GO
97354,6339,disease,ovarian microcystic stromal tumor,MONDO
62585,R-HSA-211859,pathway,Biological oxidations,REACTOME
35307,28395,gene/protein,IGHV4-34,NCBI
86168,5223,effect/phenotype,Duplicated colon,HPO
59158,391192,gene/protein,OR2L3,NCBI
43044,72718,biological_process,response to cisplatin,GO
33989,83597,gene/protein,RTP3,NCBI
56293,1904144,cellular_component,phosphatidylinositol phosphate phosphatase complex,GO
73150,34831,anatomy,stratum oriens of rostral CA1,UBERON
29386,12329,disease,short stature and Facioauriculothoracic malformations,MONDO
5286,871,gene/protein,SERPINH1,NCBI
51123,2000148,biological_process,regulation of planar cell polarity pathway involved in ventricular septum morphogenesis,GO
4060,572,gene/protein,BAD,NCBI
71252,13623,anatomy,pedal autopod pad,UBERON
78891,106480702,gene/protein,RNU2-72P,NCBI
34091,101669767,gene/protein,SCHLAP1,NCBI
19141,DB02967,drug,N-Ethylmaleimide,DrugBank
37844,5229,disease,bacterial infectious disease with sepsis,MONDO
114291,48908,biological_process,anterior lateral line ganglion neuron differentiation,GO
33439,15740,disease,trisomy 18p,MONDO
3182,79188,gene/protein,TMEM43,NCBI
128068,R-HSA-203754,pathway,NOSIP mediated eNOS trafficking,REACTOME
76351,4100014,anatomy,posterior dorsal fin,UBERON
42260,90101,biological_process,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,GO
67362,5446,anatomy,foramen rotundum,UBERON
35884,18905_17601_6117_6268_6428,disease,diffuse large B-cell lymphoma,MONDO_grouped
27023,500099,effect/phenotype,Hair xenobiotic,HPO
110906,1901231,biological_process,positive regulation of non-canonical Wnt signaling pathway via JNK cascade,GO
7713,6528,gene/protein,SLC5A5,NCBI
62749,R-HSA-5250913,pathway,Positive epigenetic regulation of rRNA expression,REACTOME
40756,9698,biological_process,phenylpropanoid metabolic process,GO
85147,2404,effect/phenotype,Thickened superior cerebellar peduncle,HPO
125092,10316,cellular_component,pyrophosphate-dependent phosphofructokinase complex,GO
46516,61930,biological_process,regulation of erythrocyte enucleation,GO
111679,43923,biological_process,positive regulation by host of viral transcription,GO
37787,24313,disease,staphylococcal infection,MONDO
66142,3989,anatomy,medulla oblongata anterior median fissure,UBERON
66867,4864,anatomy,vasculature of retina,UBERON
123272,44667,molecular_function,(R)-carnitine:4-(trimethylammonio)butanoate antiporter activity,GO
92041,32768,effect/phenotype,Focal aware autonomic seizure with pupillary dilation/constriction,HPO
63277,325,anatomy,gastric gland,UBERON
88216,10399,effect/phenotype,Osteolytic defects of the proximal phalanx of the 2nd toe,HPO
73732,36065,anatomy,cerebellum vermis lobule VIIAt,UBERON
38217,18727,disease,immunodeficiency due to a complement regulatory deficiency,MONDO
105458,19990,biological_process,pteridine catabolic process,GO
117829,102848,molecular_function,1-18:2-2-18:2-digalactosyldiacylglycerol desaturase activity,GO
114612,97375,biological_process,spinal sensory neuron axon guidance,GO
121998,4643,molecular_function,phosphoribosylaminoimidazolecarboxamide formyltransferase activity,GO
102525,75185,biological_process,positive regulation of infection cushion formation,GO
110226,7453,biological_process,clypeo-labral disc morphogenesis,GO
51435,61125,biological_process,negative regulation of positive chemotaxis to cAMP by chlorinated alkylphenone,GO
107207,2537,biological_process,nitric oxide production involved in inflammatory response,GO
25088,10202,effect/phenotype,Duplication of middle phalanx of toe,HPO
86936,7158,effect/phenotype,Progressive extrapyramidal muscular rigidity,HPO
99531,24326,disease,pleural adenomatoid tumor,MONDO
124340,120220,cellular_component,basal body patch,GO
11541,205860,gene/protein,TRIML2,NCBI
70511,11754,anatomy,genital swelling,UBERON
109459,1902404,biological_process,mitotic actomyosin contractile ring contraction,GO
115247,47453,molecular_function,ATP-dependent NAD(P)H-hydrate dehydratase activity,GO
71456,14477,anatomy,thoracic skeleton,UBERON
102957,10694,biological_process,positive regulation of alkaline phosphatase activity,GO
24240,2505,effect/phenotype,Progressive inability to walk,HPO
15304,DB00629,drug,Guanabenz,DrugBank
40439,7186,biological_process,G protein-coupled receptor signaling pathway,GO
120218,47802,molecular_function,cysteine-conjugate transaminase activity,GO
42358,7532,biological_process,"regulation of mating-type specific transcription, DNA-templated",GO
12951,79651,gene/protein,RHBDF2,NCBI
5112,81833,gene/protein,SPACA1,NCBI
90316,30208,effect/phenotype,Acetylcholine receptor antibody positivity,HPO
56548,6283,gene/protein,S100A12,NCBI
108362,35667,biological_process,TRIF-dependent toll-like receptor 4 signaling pathway,GO
54428,35004,molecular_function,phosphatidylinositol 3-kinase activity,GO
55441,47023,molecular_function,androsterone dehydrogenase activity,GO
108975,97399,biological_process,interleukin-32-mediated signaling pathway,GO
1181,5888,gene/protein,RAD51,NCBI
93992,500113,effect/phenotype,Positive urine opioid test,HPO
24501,11787,effect/phenotype,Central hypothyroidism,HPO
77609,203414,gene/protein,LINC01560,NCBI
48584,1901609,biological_process,negative regulation of vesicle transport along microtubule,GO
37163,603,disease,autoimmune disease of cardiovascular system,MONDO
6396,56829,gene/protein,ZC3HAV1,NCBI
42194,51048,biological_process,negative regulation of secretion,GO
57458,389874,gene/protein,ZCCHC13,NCBI
9590,1730,gene/protein,DIAPH2,NCBI
23175,100326,effect/phenotype,Immunologic hypersensitivity,HPO
73635,35875,anatomy,primary somatosensory area barrel field layer 6b,UBERON
65355,2960,anatomy,central oculomotor nucleus,UBERON
7875,7770,gene/protein,ZNF227,NCBI
5649,64093,gene/protein,SMOC1,NCBI
93929,500008,effect/phenotype,Cornea verticillata,HPO
80290,646527,gene/protein,RPS3AP44,NCBI
44091,42341,biological_process,cyanogenic glycoside metabolic process,GO
6091,1690,gene/protein,COCH,NCBI
30350,9077,disease,"deafness, congenital, and familial myoclonic epilepsy",MONDO
96244,3447,disease,clear cell hidradenoma,MONDO
46124,51421,biological_process,"regulation of endo-1,4-beta-xylanase activity",GO
75218,2002130,anatomy,caudal appendage,UBERON
62027,D006203,exposure,Hair Preparations,CTD
16578,DB06699,drug,Degarelix,DrugBank
9364,149951,gene/protein,COMMD7,NCBI
13620,1260,gene/protein,CNGA2,NCBI
81728,100874385,gene/protein,HNRNPKP5,NCBI
24711,10273,effect/phenotype,Irregular epiphyses of the proximal phalanges of the hand,HPO
26244,5112,effect/phenotype,Abdominal aortic aneurysm,HPO
69110,8972,anatomy,right colon,UBERON
7834,5641,gene/protein,LGMN,NCBI
51774,71975,biological_process,cell swimming,GO
93209,100179,effect/phenotype,Triangular epiphysis of the distal phalanx of the 4th toe,HPO
67242,5322,anatomy,mesonephric nephron,UBERON
123018,1901641,molecular_function,ITP binding,GO
77289,115795,gene/protein,FANCD2OS,NCBI
128419,R-HSA-8866376,pathway,Reelin signalling pathway,REACTOME
16885,DB05035,drug,Eprotirome,DrugBank
59753,646409,gene/protein,DGAT2L7P,NCBI
97821,11856,disease,spondylometaphyseal dysplasia-bowed forearms-facial dysmorphism syndrome,MONDO
28136,10728,disease,SCARF syndrome,MONDO
88089,10016,effect/phenotype,Bracket epiphysis of the 1st metacarpal,HPO
33879,100616452,gene/protein,MIR2682,NCBI
101627,1905299,biological_process,negative regulation of intestinal epithelial cell development,GO
77089,7500040,anatomy,tip of nail,UBERON
87557,8786,effect/phenotype,Iliac crest serration,HPO
85311,2965,effect/phenotype,Cutaneous anergy,HPO
124217,61922,molecular_function,histone propionyltransferase activity,GO
100540,1547,biological_process,antral ovarian follicle growth,GO
111506,35622,biological_process,intrahepatic bile duct development,GO
16726,DB02230,drug,Immucillin-G,DrugBank
83062,101928378,gene/protein,PTOV1-AS2,NCBI
85729,3980,effect/phenotype,Pseudarthrosis of the radius,HPO
94071,500265,effect/phenotype,"Increased proportion of CD8-positive, alpha-beta TEMRA T cells",HPO
107575,1904055,biological_process,negative regulation of cholangiocyte proliferation,GO
128931,R-HSA-72689,pathway,Formation of a pool of free 40S subunits,REACTOME
49932,32383,biological_process,regulation of intracellular cholesterol transport,GO
36514,19496,disease,neuroendocrine neoplasm,MONDO
105567,1990522,biological_process,tail spike morphogenesis,GO
108925,90251,biological_process,protein localization involved in establishment of planar polarity,GO
63067,R-HSA-9711097,pathway,Cellular response to starvation,REACTOME
8924,10809,gene/protein,STARD10,NCBI
66400,4296,anatomy,respiratory system lymphatic vessel smooth muscle,UBERON
6297,1984,gene/protein,EIF5A,NCBI
122320,98619,molecular_function,selenocysteine-tRNA ligase activity,GO
122063,4846,molecular_function,urate oxidase activity,GO
57421,386617,gene/protein,KCTD8,NCBI
18538,DB08140,drug,"5-[(4-AMINOCYCLOHEXYL)AMINO]-7-(PROPAN-2-YLAMINO)PYRAZOLO[1,5-A]PYRIMIDINE-3-CARBONITRILE",DrugBank
102804,34269,biological_process,discadenine catabolic process,GO
54776,16803,molecular_function,ether hydrolase activity,GO
96885,4621,disease,upper lip cancer,MONDO
109988,60459,biological_process,left lung development,GO
99776,43129,disease,merlob grunebaum reisner syndrome,MONDO
49736,7369,biological_process,gastrulation,GO
34903,79974,gene/protein,CPED1,NCBI
66676,4643,anatomy,lateral ventricle ependyma,UBERON
107855,1902283,biological_process,negative regulation of primary amine oxidase activity,GO
83017,100505812,gene/protein,CARD8-AS1,NCBI
55571,9522,cellular_component,photosystem I,GO
97702,10776,disease,"hypomagnesemia, hypertension, and hypercholesterolemia, mitochondrial",MONDO
23370,45010,effect/phenotype,Abnormality of peripheral nerves,HPO
48527,43111,biological_process,replication fork arrest,GO
52428,42758,biological_process,long-chain fatty acid catabolic process,GO
27124,500225,effect/phenotype,Abnormal CSF serine family amino acid concentration,HPO
62286,D013827,exposure,Thiabendazole,CTD
9925,147744,gene/protein,TMEM190,NCBI
125942,99400,cellular_component,caveola neck,GO
42257,60633,biological_process,negative regulation of transcription initiation from RNA polymerase II promoter,GO
2391,421,gene/protein,ARVCF,NCBI
101536,72734,biological_process,cellular response to staurosporine,GO
15510,DB01393,drug,Bezafibrate,DrugBank
36020,1166,disease,nephritis,MONDO
88168,10150,effect/phenotype,Bracket epiphysis of the 1st metatarsal,HPO
7137,276,gene/protein,AMY1A,NCBI
33344,16291,disease,"craniosynostosis, Herrmann-Opitz type",MONDO
811,4707,gene/protein,NDUFB1,NCBI
114492,18399,biological_process,peptidyl-phenylalanine bromination to L-4'-bromophenylalanine,GO
40367,1903010,biological_process,regulation of bone development,GO
5154,25759,gene/protein,SHC2,NCBI
3381,23774,gene/protein,BRD1,NCBI
91742,32356,effect/phenotype,Decreased pre-bronchodilator forced vital capacity,HPO
6851,2981,gene/protein,GUCA2B,NCBI
92672,33579,effect/phenotype,Decreased growth hormone responses to growth hormone-releasing hormone challenge,HPO
52859,1902810,biological_process,negative regulation of skeletal muscle fiber differentiation,GO
47427,51788,biological_process,response to misfolded protein,GO
111208,1904635,biological_process,positive regulation of glomerular visceral epithelial cell apoptotic process,GO
71860,15119,anatomy,scolex,UBERON
106856,48902,biological_process,anterior lateral line neuromast deposition,GO
34129,81031,gene/protein,SLC2A10,NCBI
775,23594,gene/protein,ORC6,NCBI
112536,31384,biological_process,regulation of initiation of mating projection growth,GO
28964,10533,disease,Arts syndrome,MONDO
22979,11458,effect/phenotype,Abdominal symptom,HPO
87776,9310,effect/phenotype,Broad proximal phalanx of the 4th finger,HPO
91830,32477,effect/phenotype,Elevated circulating vitamin B6 level,HPO
85268,2835,effect/phenotype,Aspiration,HPO
8932,5330,gene/protein,PLCB2,NCBI
43355,75202,biological_process,regulation of penetration hypha formation,GO
15947,DB08750,drug,"1-[4-(AMINOMETHYL)BENZOYL]-5'-FLUORO-1'H-SPIRO[PIPERIDINE-4,2'-QUINAZOLIN]-4'-AMINE",DrugBank
65784,3511,anatomy,iris blood vessel,UBERON
62215,C017180,exposure,decamethrin,CTD
75717,3000500,anatomy,processus posterior of maxilla,UBERON
34206,348793,gene/protein,WDR53,NCBI
107371,1990949,biological_process,metaphase/anaphase transition of meiosis I,GO
22752,9127,effect/phenotype,Abnormality of the musculature of the limbs,HPO
4645,6890,gene/protein,TAP1,NCBI
65039,2623,anatomy,cerebral peduncle,UBERON
47106,72039,biological_process,regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis,GO
8851,8790,gene/protein,FPGT,NCBI
74791,2001657,anatomy,upper pharyngeal 5 tooth,UBERON
29538,9492,disease,succinyl-CoA:3-ketoacid CoA transferase deficiency,MONDO
101849,1901771,biological_process,daunorubicin biosynthetic process,GO
125923,62011,cellular_component,mitochondrial respiratory chain complex IV pre-assembly complex,GO
69975,10699,anatomy,manual digit metacarpus cartilage element,UBERON
113726,19074,biological_process,viral RNA genome packaging,GO
270,10009,gene/protein,ZBTB33,NCBI
31725,13760,disease,congenital ichthyosis-intellectual disability-spastic quadriplegia syndrome,MONDO
107420,70154,biological_process,mitochondrial lysyl-tRNA aminoacylation,GO
55792,5775,cellular_component,vacuolar lumen,GO
111728,1902206,biological_process,negative regulation of interleukin-2-mediated signaling pathway,GO
115430,8676,molecular_function,3-deoxy-8-phosphooctulonate synthase activity,GO
56357,31978,cellular_component,plastid thylakoid lumen,GO
39036,16903,disease,partial deletion of the long arm of chromosome 4,MONDO
120814,8889,molecular_function,glycerophosphodiester phosphodiesterase activity,GO
126232,97431,cellular_component,mitotic spindle pole,GO
119752,97023,molecular_function,fructose 6-phosphate aldolase activity,GO
75916,3000903,anatomy,tibial crest,UBERON
1656,9119,gene/protein,KRT75,NCBI
116121,102635,molecular_function,11-deoxycorticosterone reductase activity,GO
57701,102724631,gene/protein,POTEB3,NCBI
92536,33409,effect/phenotype,Elevated urinary 2-hydroxybutyric acid,HPO
68659,7689,anatomy,thyroid diverticulum,UBERON
75180,2002087,anatomy,pectoral axillary process,UBERON
88506,11058,effect/phenotype,Generalized periodontitis,HPO
97090,5562_12910_13068,disease,age-related hearing impairment,MONDO_grouped
22006,23169,gene/protein,SLC35D1,NCBI
37382,2355,disease,glottis carcinoma,MONDO
97162,5799,disease,hookworm infectious disease,MONDO
107789,97715,biological_process,cellular response to viscosity,GO
128891,R-HSA-69478,pathway,G2/M DNA replication checkpoint,REACTOME
71146,13479,anatomy,lung endothelium,UBERON
4051,6102,gene/protein,RP2,NCBI
1807,1605,gene/protein,DAG1,NCBI
28721,12128_13463_19443,disease,dextro-looped transposition of the great arteries,MONDO_grouped
24456,7727,effect/phenotype,Opacification of the corneal epithelium,HPO
16558,DB05889,drug,Inotuzumab ozogamicin,DrugBank
123261,2001064,molecular_function,cellooligosaccharide binding,GO
31204,9946,disease,hemolytic anemia due to pyrimidine 5' nucleotidase deficiency,MONDO
66951,4952,anatomy,submucosa of bronchiole,UBERON
119425,50172,molecular_function,phenylalanine 2-monooxygenase activity,GO
116523,102331,molecular_function,heptadecanoyl-[acp] elongase/decarboxylase activity,GO
118363,4833,molecular_function,"tryptophan 2,3-dioxygenase activity",GO
60269,280659,gene/protein,SSX8P,NCBI
88418,10808,effect/phenotype,Protruding tongue,HPO
123089,35615,molecular_function,clathrin adaptor activity,GO
67858,6218,anatomy,common atrial chamber,UBERON
92632,33532,effect/phenotype,Decreased cardiac output,HPO
19482,DB04594,drug,3-hydroxyglutaric acid,DrugBank
24729,9394,effect/phenotype,Bracket epiphyses of the 4th finger,HPO
53103,7039,biological_process,protein catabolic process in the vacuole,GO
109402,60915,biological_process,mesenchymal cell differentiation involved in lung development,GO
29625,8311,disease,progeria-short stature-pigmented nevi syndrome,MONDO
6452,3705,gene/protein,ITPK1,NCBI
15902,DB12872,drug,Vonicog Alfa,DrugBank
28255,8551,disease,thoracolaryngopelvic dysplasia,MONDO
51387,51968,biological_process,"positive regulation of synaptic transmission, glutamatergic",GO
6865,56061,gene/protein,UBFD1,NCBI
24028,1053,effect/phenotype,Hypopigmented skin patches,HPO
79991,100271722,gene/protein,LINC00899,NCBI
46585,2922,biological_process,positive regulation of humoral immune response,GO
33101,9049,disease,Cushing syndrome due to macronodular adrenal hyperplasia,MONDO
35996,1849,disease,chronic orbital inflammation,MONDO
71185,13524,anatomy,median vaginal canal,UBERON
36569,21220,disease,eye neoplasm,MONDO
67791,6108,anatomy,corticomedial nuclear complex,UBERON
29799,60507,disease,retinal dystrophy with or without macular staphyloma,MONDO
98429,18001,disease,inverse Klippel-Trenaunay syndrome,MONDO
57631,729991,gene/protein,BORCS8,NCBI
33516,18656,disease,tremor-ataxia-central hypomyelination syndrome,MONDO
100721,1905723,biological_process,negative regulation of trypanothione biosynthetic process,GO
110920,3387,biological_process,neuron differentiation involved in amphid sensory organ development,GO
54486,46912,molecular_function,"acyltransferase, acyl groups converted into alkyl on transfer",GO
41705,1901013,biological_process,3alpha(S)-strictosidine metabolic process,GO
114885,72515,biological_process,trehalose transport in response to desiccation,GO
97120,5679,disease,bovine virus diarrhea-mucosal disease,MONDO
109571,60098,biological_process,"membrane reorganization involved in phagocytosis, engulfment",GO
16386,DB06898,drug,"4-(2-amino-1-methyl-1H-imidazo[4,5-b]pyridin-6-yl)phenol",DrugBank
51559,31065,biological_process,positive regulation of histone deacetylation,GO
30297,10613,disease,inborn glycerol kinase deficiency,MONDO
68673,7714,anatomy,cervical subsegment of spinal cord,UBERON
71800,15049,anatomy,carpus endochondral element,UBERON
64214,1772,anatomy,corneal epithelium,UBERON
65281,2881,anatomy,sublingual nucleus,UBERON
108716,1901860,biological_process,positive regulation of mitochondrial DNA metabolic process,GO
33560,3282,disease,ovarian cyst (disease),MONDO
116975,19156,molecular_function,isoamylase activity,GO
49148,1902337,biological_process,regulation of apoptotic process involved in morphogenesis,GO
129046,R-HSA-8951911,pathway,RUNX3 regulates RUNX1-mediated transcription,REACTOME
15199,DB06204,drug,Tapentadol,DrugBank
64520,2081,anatomy,cardiac atrium,UBERON
39065,5049,disease,intracranial hemorrhage,MONDO
48780,48437,biological_process,floral organ development,GO
66422,4328,anatomy,proximal phalanx of manual digit 2,UBERON
102683,1905093,biological_process,cellular response to diosgenin,GO
98907,20800,disease,demyelinating disease of central nervous system,MONDO
107464,48749,biological_process,compound eye development,GO
48349,42206,biological_process,halogenated hydrocarbon catabolic process,GO
68267,6836,anatomy,medial tibial tarsal bone,UBERON
13109,5463,gene/protein,POU6F1,NCBI
41726,1900893,biological_process,regulation of tridecane metabolic process,GO
116329,47559,molecular_function,3-dehydro-L-gulonate 2-dehydrogenase activity,GO
99976,100051,disease,idiopathic mast cell activation syndrome,MONDO
56007,1902710,cellular_component,GABA receptor complex,GO
118117,47594,molecular_function,6-beta-hydroxyhyoscyamine epoxidase activity,GO
81090,285189,gene/protein,PLGLA,NCBI
102135,1901452,biological_process,negative regulation of response to benzene,GO
44326,46065,biological_process,dCTP metabolic process,GO
53996,50492,molecular_function,glycerol-1-phosphate dehydrogenase [NAD(P)+] activity,GO
109408,1905615,biological_process,positive regulation of developmental vegetative growth,GO
103546,3409,biological_process,optic cup structural organization,GO
92236,33023,effect/phenotype,Chronic absent circulating IgE,HPO
70532,11785,anatomy,ramus of feather barb,UBERON
92856,40155,effect/phenotype,Elevated urinary 3-hydroxybutyric acid,HPO
53187,6284,biological_process,base-excision repair,GO
110008,1904436,biological_process,negative regulation of transferrin receptor binding,GO
4939,8444,gene/protein,DYRK3,NCBI
63547,1096,anatomy,wall of esophagus,UBERON
115643,47085,molecular_function,hydroxyphenylacetonitrile 2-monooxygenase activity,GO
8092,6574,gene/protein,SLC20A1,NCBI
72382,18152,anatomy,pars flaccida of tympanic membrane,UBERON
106940,46009,biological_process,"positive regulation of female receptivity, post-mating",GO
122943,31995,molecular_function,insulin-like growth factor II binding,GO
116211,102960,molecular_function,momilactone-A synthase activity,GO
4790,79019,gene/protein,CENPM,NCBI
83441,100133121,gene/protein,FAM27B,NCBI
118458,18448,molecular_function,hydroxymethylmethylsilanediol oxidase activity,GO
2734,9612,gene/protein,NCOR2,NCBI
57967,7618,gene/protein,ZNF726P1,NCBI
63016,R-HSA-9645723,pathway,Diseases of programmed cell death,REACTOME
48936,2101,biological_process,tRNA wobble cytosine modification,GO
70997,13124,anatomy,left posterior cardinal vein,UBERON
120470,47131,molecular_function,"saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity",GO
41502,38086,biological_process,VEGF-activated platelet-derived growth factor receptor signaling pathway,GO
2623,27309,gene/protein,ZNF330,NCBI
10666,3487,gene/protein,IGFBP4,NCBI
118989,30370,molecular_function,intercellular adhesion molecule-3 receptor binding,GO
54402,71917,molecular_function,triose-phosphate transmembrane transporter activity,GO
114773,75713,biological_process,establishment of integrated proviral latency,GO
31613,8789,disease,"anemia, nonspherocytic hemolytic, associated with abnormality of red cell membrane",MONDO
63476,1008,anatomy,renal system,UBERON
50014,51230,biological_process,spindle disassembly,GO
41299,2000523,biological_process,regulation of T cell costimulation,GO
10513,6533,gene/protein,SLC6A6,NCBI
45424,90033,biological_process,positive regulation of filamentous growth,GO
120043,47822,molecular_function,hypotaurine dehydrogenase activity,GO
89992,25350,effect/phenotype,Giant conjunctival papillae,HPO
13723,282617,gene/protein,IFNL3,NCBI
31834,32798,disease,"ichthyotic keratoderma, spasticity, hypomyelination, and dysmorphic facial features",MONDO
11232,51804,gene/protein,SIX4,NCBI
25298,10937,effect/phenotype,Abnormality of the nasal skeleton,HPO
49216,6546,biological_process,glycine catabolic process,GO
122728,46970,molecular_function,NAD-dependent histone deacetylase activity (H4-K16 specific),GO
87680,9177,effect/phenotype,Proximal/middle symphalangism of 5th finger,HPO
104172,51542,biological_process,elastin biosynthetic process,GO
12514,170622,gene/protein,COMMD6,NCBI
91223,31578,effect/phenotype,Tessier number 6 facial cleft,HPO
68772,8115,anatomy,surface of cartilage,UBERON
46489,33304,biological_process,chlorophyll a metabolic process,GO
19030,DB11760,drug,Talazoparib,DrugBank
29232,33546,disease,"neurodegeneration, infantile-onset, biotin-responsive",MONDO
55132,15271,molecular_function,outward rectifier potassium channel activity,GO
84950,1734,effect/phenotype,Annular pancreas,HPO
101268,52644,biological_process,chlorophyllide a metabolic process,GO
55983,70382,cellular_component,exocytic vesicle,GO
45959,6403,biological_process,RNA localization,GO
51818,409,biological_process,regulation of transcription by galactose,GO
68651,7657,anatomy,anular ligament of radius,UBERON
30005,7421,disease,deafness-ear malformation-facial palsy syndrome,MONDO
26754,41118,effect/phenotype,Fractured upper limb segment,HPO
52829,19257,biological_process,4-nitrotoluene metabolic process,GO
24506,30466,effect/phenotype,Abnormal full-field electroretinogram,HPO
54384,45290,molecular_function,D-arabinose 1-dehydrogenase [NAD(P)+] activity,GO
127457,C007738,exposure,fluoranthene,CTD
47824,1905389,biological_process,response to leukotriene B4,GO
62492,R-HSA-168273,pathway,Influenza Viral RNA Transcription and Replication,REACTOME
18154,DB03096,drug,2-Morpholinoethylamine,DrugBank
87925,9622,effect/phenotype,Distally placed thumb,HPO
14221,DB00717,drug,Norethisterone,DrugBank
60944,677805,gene/protein,SNORA18,NCBI
19737,DB06848,drug,"1-(1'-{[3-(methylsulfanyl)-2-benzothiophen-1-yl]carbonyl}spiro[1-benzofuran-3,4'-piperidin]-5-yl)methanamine",DrugBank
112165,51465,biological_process,negative regulation of corticotropin-releasing hormone secretion,GO
50508,72234,biological_process,metanephric nephron tubule development,GO
70089,10930,anatomy,interhyoideus,UBERON
644,5523,gene/protein,PPP2R3A,NCBI
16522,DB00093,drug,Felypressin,DrugBank
4116,5671,gene/protein,PSG3,NCBI
69027,8860,anatomy,intermediate gastric gland,UBERON
115866,18667,molecular_function,cyclohexanone monooxygenase activity,GO
42203,1900145,biological_process,regulation of nodal signaling pathway involved in determination of left/right asymmetry,GO
129182,R-HSA-9037628,pathway,Rhesus blood group biosynthesis,REACTOME
60460,340745,gene/protein,LRIT2,NCBI
118193,50605,molecular_function,superoxide reductase activity,GO
7298,9013,gene/protein,TAF1C,NCBI
71514,14558,anatomy,CA2 stratum lacunosum moleculare,UBERON
18994,DB06917,drug,(4-fluorophenyl)(pyridin-4-yl)methanone,DrugBank
124601,97547,cellular_component,synaptic vesicle protein transport vesicle,GO
94483,30855,effect/phenotype,Anterior staphyloma,HPO
115610,34004,molecular_function,germacradienol synthase activity,GO
104659,90373,biological_process,negative regulation of glycerol transport,GO
85613,3736,effect/phenotype,Autophagic vacuoles,HPO
26025,31606,effect/phenotype,Retinal cotton wool spot,HPO
74330,2000712,anatomy,internal yolk syncytial layer,UBERON
99943,54869,disease,nondystrophic myotonia,MONDO
31581,12270,disease,Tukel syndrome,MONDO
54532,140318,molecular_function,protein transporter activity,GO
125812,90733,cellular_component,tenascin complex,GO
32755,43143,disease,microphthalmia microtia fetal akinesia,MONDO
54923,984,molecular_function,bacterial-type RNA polymerase transcription regulatory region sequence-specific DNA binding,GO
63261,303,anatomy,adductor longus,UBERON
42168,45910,biological_process,negative regulation of DNA recombination,GO
104248,1905157,biological_process,positive regulation of photosynthesis,GO
23026,10993,effect/phenotype,Abnormality of the cerebral subcortex,HPO
