node_index,node_id,node_type,node_name,node_source
99559,24480,disease,dermatosis of eyelid,MONDO
34115,51167,Protein,CYB5R4,NCBI
60821,26780,Protein,SNORA68,NCBI
49247,51030,biological_process,snRNA transport,GO
77602,441191,Protein,RNF216P1,NCBI
93356,100412,Phenotype,Complete duplication of the middle phalanx of the 5th toe,HPO
82686,644157,Protein,DND1P1,NCBI
53314,2063,biological_process,chondrocyte development,GO
58033,90233,Protein,ZNF551,NCBI
29247,32876,disease,neurodevelopmental disorder with absent language and variable seizures,MONDO
96786,4451,disease,sarcomatous intrahepatic cholangiocarcinoma,MONDO
125309,33607,cellular_component,SOD1-Bcl-2 complex,GO
18662,DB07594,drug,CCT-018159,DrugBank
2029,489,Protein,ATP2A3,NCBI
56679,56156,Protein,TEX13B,NCBI
34823,81578,Protein,COL21A1,NCBI
128338,R-HSA-380270,pathway,Recruitment of mitotic centrosome proteins and complexes,REACTOME
94926,16061,disease,immunodeficiency with factor H anomaly,MONDO
103621,35334,biological_process,"Notch receptor processing, ligand-independent",GO
66932,4933,anatomy,submucosa of fundus of stomach,UBERON
106899,44809,biological_process,chemokine (C-C motif) ligand 17 production,GO
43789,98900,biological_process,regulation of action potential,GO
122320,98619,molecular_function,selenocysteine-tRNA ligase activity,GO
81274,729677,Protein,RPL7P16,NCBI
75220,2002133,anatomy,dorsal organ,UBERON
122435,18831,molecular_function,"5-chloro-1,2,4-trihydroxybenzene dechlorinase activity",GO
31590,11638,disease,neuroferritinopathy,MONDO
33784,22904,Protein,SBNO2,NCBI
127370,44753,cellular_component,amphisome,GO
59215,79785,Protein,RERGL,NCBI
85943,4661,Phenotype,Frontalis muscle weakness,HPO
36318,3425,disease,ophthalmoplegia,MONDO
47973,61951,biological_process,establishment of protein localization to plasma membrane,GO
56637,53905,Protein,DUOX1,NCBI
98768,19909,disease,ring chromosome 16,MONDO
14424,DB09241,drug,Methylene blue,DrugBank
15985,DB01014,drug,Balsalazide,DrugBank
9679,3350,Protein,HTR1A,NCBI
88910,11724,Phenotype,Uhl's anomaly,HPO
21934,DB13319,drug,Propenidazole,DrugBank
36048,4247,disease,peptic ulcer disease,MONDO
127751,R-HSA-1483191,pathway,Synthesis of PC,REACTOME
14430,DB09347,drug,Acetrizoic acid,DrugBank
5649,64093,Protein,SMOC1,NCBI
104308,70075,biological_process,tear secretion,GO
67189,5259,anatomy,lower leg mesenchyme,UBERON
57627,729597,Protein,SPDYE6,NCBI
5533,79172,Protein,CENPO,NCBI
9197,23616,Protein,SH3BP1,NCBI
10999,132158,Protein,GLYCTK,NCBI
96929,4762,disease,Taylor syndrome,MONDO
117903,46316,molecular_function,gluconokinase activity,GO
103321,45209,biological_process,"MAPK phosphatase export from nucleus, leptomycin B sensitive",GO
114221,97046,biological_process,replication fork progression beyond termination site,GO
61199,109616969,Protein,SNORA48B,NCBI
63650,1201,anatomy,serosa of stomach,UBERON
35150,4570,Protein,TRNN,NCBI
128129,R-HSA-2161517,pathway,Abacavir transmembrane transport,REACTOME
33648,19269,disease,ichthyosis (disease),MONDO
65342,2944,anatomy,spinothalamic tract of medulla,UBERON
24258,7033,Phenotype,Cerebellar dysplasia,HPO
7515,758,Protein,MPPED1,NCBI
93275,100272,Phenotype,Branchial sinus,HPO
41406,1902333,biological_process,nuclear DNA replication DNA ligation,GO
112125,45678,biological_process,positive regulation of R7 cell differentiation,GO
107189,2000884,biological_process,glucomannan catabolic process,GO
33561,4747,disease,cleft lip (disease),MONDO
121951,33895,molecular_function,ribonuclease [poly-(U)-specific] activity,GO
85143,2390,Phenotype,Spinal arteriovenous malformation,HPO
13741,54890,Protein,ALKBH5,NCBI
11761,4240,Protein,MFGE8,NCBI
41926,18865,biological_process,acrylonitrile metabolic process,GO
84630,465,Phenotype,Webbed neck,HPO
95483,1319,disease,bladder lateral wall cancer,MONDO
80472,103752581,Protein,LINC01055,NCBI
86947,7199,Phenotype,Progressive spastic paraparesis,HPO
19794,DB02611,drug,Balanol Analog 1,DrugBank
66187,4043,anatomy,semicircular canal ampulla,UBERON
68318,6916,anatomy,non-keratinized epithelium of tongue,UBERON
94640,6044,disease,nephrosclerosis,MONDO
109032,374,biological_process,Group III intron splicing,GO
119886,47542,molecular_function,2-furoyl-CoA dehydrogenase activity,GO
77793,106480757,Protein,RNA5SP161,NCBI
111843,2656,biological_process,negative regulation of tolerance induction to nonself antigen,GO
127604,R-HSA-165160,pathway,PDE3B signalling,REACTOME
963,2306,Protein,FOXD2,NCBI
54960,33765,molecular_function,"steroid dehydrogenase activity, acting on the CH-CH group of donors",GO
127619,R-HSA-111463,pathway,SMAC (DIABLO) binds to IAPs ,REACTOME
3200,1410,Protein,CRYAB,NCBI
103564,14037,biological_process,Schwann cell differentiation,GO
46780,1904202,biological_process,negative regulation of iodide transport,GO
10239,57106,Protein,NAT14,NCBI
65010,2591,anatomy,oral part of spinal trigeminal nucleus,UBERON
124277,97197,cellular_component,tetraspanin-enriched microdomain,GO
107239,1904042,biological_process,negative regulation of cystathionine beta-synthase activity,GO
93475,100601,Phenotype,Eclampsia,HPO
38496,1713,disease,inherited aplastic anemia,MONDO
76416,4200056,anatomy,hypocercal tail,UBERON
81707,105377595,Protein,RPSAP70,NCBI
62070,D008752,exposure,Methylene Chloride,CTD
96701,4324,disease,testicular fibroma,MONDO
41275,1901810,biological_process,beta-carotene metabolic process,GO
32978,19127,disease,polymyositis,MONDO
65189,2783,anatomy,central tegmental tract of pons,UBERON
127032,36012,cellular_component,cyanelle inner membrane,GO
29694,24507_14937_14938_19172,disease,aniridia,MONDO_grouped
105352,46178,biological_process,D-gluconate biosynthetic process,GO
98648,19377,disease,Mycoplasma encephalitis,MONDO
646,3281,Protein,HSBP1,NCBI
105871,36074,biological_process,metaplastic ossification,GO
75708,3000451,anatomy,posterior ramus of pterygoid,UBERON
17969,DB08550,drug,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",DrugBank
99600,25096,disease,malignant catarrh,MONDO
50020,2529,biological_process,regulation of plasma kallikrein-kinin cascade,GO
78995,100874330,Protein,LINC01014,NCBI
33070,17405,disease,1p21.3 microdeletion syndrome,MONDO
12269,10841,Protein,FTCD,NCBI
13243,55958,Protein,KLHL9,NCBI
76494,4200158,anatomy,metatarsal bone of digit 8,UBERON
81636,100270680,Protein,CASC11,NCBI
39251,19246,disease,inborn disorder of lysosomal amino acid transport,MONDO
19141,DB02967,drug,N-Ethylmaleimide,DrugBank
76894,6000186,anatomy,insect embryonic optic lobe primordium,UBERON
75305,2002293,anatomy,hypaxial basal fulcrum,UBERON
84012,41879,disease,staphylococcus aureus pneumonia,MONDO
92750,33672,Phenotype,Positive carpal Tinel sign,HPO
49482,43632,biological_process,modification-dependent macromolecule catabolic process,GO
97971,15419,disease,midline cervical cleft,MONDO
58500,28466,Protein,IGHV1-45,NCBI
76304,4000090,anatomy,integumentary skeleton,UBERON
46719,51961,biological_process,negative regulation of nervous system development,GO
78158,106481188,Protein,RNU4-52P,NCBI
101138,2000497,biological_process,positive regulation of cell proliferation involved in compound eye morphogenesis,GO
53666,1901680,molecular_function,sulfur-containing amino acid secondary active transmembrane transporter activity,GO
15137,DB01036,drug,Tolterodine,DrugBank
128390,R-HSA-8964616,pathway,G beta:gamma signalling through CDC42,REACTOME
110636,46665,biological_process,amnioserosa maintenance,GO
90823,31011,Phenotype,Fatty streak,HPO
8960,460,Protein,ASTN1,NCBI
11405,131405,Protein,TRIM71,NCBI
47822,34201,biological_process,response to oleic acid,GO
34800,65084,Protein,TMEM135,NCBI
30594,8929,disease,cataract-intellectual disability-hypogonadism syndrome,MONDO
28545,14658,disease,severe achondroplasia-developmental delay-acanthosis nigricans syndrome,MONDO
82213,100874053,Protein,JRKL-AS1,NCBI
22478,1510,Phenotype,Growth delay,HPO
37717,5258,disease,autism spectrum disorder,MONDO
19376,DB05483,drug,PCL-016,DrugBank
106486,2001246,biological_process,negative regulation of phosphatidylcholine biosynthetic process,GO
23663,10660,Phenotype,Abnormal hand bone ossification,HPO
29885,11421_14091_13546_13547,disease,"mitochondrial complex V (ATP synthase) deficiency, nuclear",MONDO_grouped
96704,4328,disease,maxillary sinus adenocarcinoma,MONDO
26291,31840,Phenotype,Urine xenobiotic,HPO
53748,16701,molecular_function,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",GO
7730,3898,Protein,LAD1,NCBI
123282,19869,molecular_function,chloride channel inhibitor activity,GO
62705,R-HSA-422356,pathway,Regulation of insulin secretion,REACTOME
21445,DB12112,drug,Zuretinol acetate,DrugBank
94966,17940_18567_44625,disease,autosomal dominant Charcot-Marie-Tooth disease type 2,MONDO_grouped
54556,15228,molecular_function,coenzyme A transmembrane transporter activity,GO
117828,47052,molecular_function,(S)-stylopine synthase activity,GO
107929,1903585,biological_process,negative regulation of histone deubiquitination,GO
34034,26503,Protein,SLC17A5,NCBI
27983,8788,disease,IRIDA syndrome,MONDO
120437,50271,molecular_function,S-alkylcysteine lyase activity,GO
66907,4907,anatomy,lower digestive tract,UBERON
47714,19477,biological_process,L-lysine catabolic process,GO
57337,339105,Protein,PRSS53,NCBI
2807,54971,Protein,BANP,NCBI
14680,DB14487,drug,Zinc acetate,DrugBank
103296,3403,biological_process,optic vesicle formation,GO
33805,64478,Protein,CSMD1,NCBI
78418,729484,Protein,RPL21P18,NCBI
41149,18212,biological_process,peptidyl-tyrosine modification,GO
4068,9141,Protein,PDCD5,NCBI
45224,45926,biological_process,negative regulation of growth,GO
124316,1990716,cellular_component,axonemal central apparatus,GO
92170,32938,Phenotype,Recurrent trauma-related distressing dreams,HPO
41511,31058,biological_process,positive regulation of histone modification,GO
14009,4477,Protein,MSMB,NCBI
20920,DB12926,drug,Cafedrine,DrugBank
105770,32215,biological_process,positive regulation of telomere maintenance via semi-conservative replication,GO
114383,75249,biological_process,positive regulation of aeciospore formation,GO
42441,16104,biological_process,triterpenoid biosynthetic process,GO
53068,45915,biological_process,positive regulation of catecholamine metabolic process,GO
90732,30866,Phenotype,Large knee,HPO
86179,5240,Phenotype,Esophageal obstruction,HPO
83316,102466657,Protein,MIR6505,NCBI
42003,6067,biological_process,ethanol metabolic process,GO
71720,14883,anatomy,distal epiphysis of distal phalanx of manual digit 3,UBERON
201,1543,Protein,CYP1A1,NCBI
111693,85019,biological_process,formation of tubovesicular network for nutrient acquisition,GO
32817,20470,disease,"49,XYYYY syndrome",MONDO
121611,47942,molecular_function,glutamate-ethylamine ligase activity,GO
3182,79188,Protein,TMEM43,NCBI
95354,996,disease,prostate lymphoma,MONDO
122807,97365,molecular_function,"stretch-activated, cation-selective, calcium channel activity involved in regulation of cardiac muscle cell action potential",GO
125884,16514,cellular_component,SWI/SNF complex,GO
3887,969,Protein,CD69,NCBI
8449,64326,Protein,COP1,NCBI
30768,14493,disease,autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency,MONDO
24157,11069,Phenotype,Increased number of teeth,HPO
90561,30607,Phenotype,Reduced OCT-measured macular thickness,HPO
109950,70593,biological_process,dendrite self-avoidance,GO
23465,100285,Phenotype,EMG: impaired neuromuscular transmission,HPO
44705,1904470,biological_process,regulation of endothelin production,GO
68707,7771,anatomy,epidermis gland,UBERON
22630,11297,Phenotype,Abnormal digit morphology,HPO
102822,60636,biological_process,negative regulation of (1->3)-beta-D-glucan biosynthetic process,GO
126356,42583,cellular_component,chromaffin granule,GO
12001,146822,Protein,CDRT15,NCBI
55010,32549,molecular_function,ribonucleoside binding,GO
82122,106481788,Protein,MTND6P19,NCBI
9975,64374,Protein,SIL1,NCBI
86574,6282,Phenotype,Generalized hypoplasia of dental enamel,HPO
36635,24338,disease,mucinous neoplasm,MONDO
13141,387836,Protein,CLEC2A,NCBI
1131,85365,Protein,ALG2,NCBI
47125,21782,biological_process,glial cell development,GO
9203,22987,Protein,SV2C,NCBI
75021,2001909,anatomy,pharyngobranchial element,UBERON
40678,60736,biological_process,prostate gland growth,GO
19484,DB03693,drug,N-(2-Aminoethyl)-5-Chloroisoquinoline-8-Sulfonamide,DrugBank
29163,10024,disease,Beemer-Langer syndrome,MONDO
28740,14267,disease,severe combined immunodeficiency due to IKK2 deficiency,MONDO
112982,60580,biological_process,ventral spinal cord interneuron fate determination,GO
39681,21464,disease,benign neoplasm of cecum,MONDO
13505,26033,Protein,ATRNL1,NCBI
69423,9752,anatomy,pancreas mesenchyme,UBERON
89691,20140,Phenotype,History of recent tick bite,HPO
29222,9790,disease,Opticocochleodentate degeneration,MONDO
78907,100873559,Protein,RNA5SP508,NCBI
73526,35596,anatomy,circular nucleus of antherior hypothalamic nucleus,UBERON
82072,28819,Protein,IGLV1-62,NCBI
20986,DB09007,drug,Chlorphenoxamine,DrugBank
47967,44839,biological_process,cell cycle G2/M phase transition,GO
11014,51744,Protein,CD244,NCBI
62731,R-HSA-451326,pathway,Activation of kainate receptors upon glutamate binding,REACTOME
47825,1903544,biological_process,response to butyrate,GO
87810,9354,Phenotype,Small epiphysis of the proximal phalanx of the 3rd finger,HPO
83867,18741,disease,paracetamol poisoning,MONDO
32490,15389,disease,supernumerary nostril,MONDO
121588,71796,molecular_function,K6-linked polyubiquitin modification-dependent protein binding,GO
77168,79782,Protein,LRRC31,NCBI
28978,17985,disease,congenital radioulnar synostosis,MONDO
8688,51350,Protein,KRT76,NCBI
58424,79888,Protein,LPCAT1,NCBI
66374,4259,anatomy,lower arm blood vessel,UBERON
40401,2720,biological_process,positive regulation of cytokine production involved in immune response,GO
90075,25477,Phenotype,Periarticular calcification,HPO
42603,45602,biological_process,negative regulation of endothelial cell differentiation,GO
12799,727897,Protein,MUC5B,NCBI
98229,17105,disease,glioependymal/ependymal cyst,MONDO
117046,50603,molecular_function,thiophene-2-carbonyl-CoA monooxygenase activity,GO
107185,2000885,biological_process,galactoglucomannan catabolic process,GO
47845,75329,biological_process,regulation of arbuscule formation for nutrient acquisition from host,GO
5843,51248,Protein,PDZD11,NCBI
104065,1902389,biological_process,ceramide 1-phosphate transport,GO
72400,18234,anatomy,stroma of pancreas,UBERON
65332,2934,anatomy,ventral oculomotor nucleus,UBERON
124100,50557,molecular_function,deacetylipecoside synthase activity,GO
91304,31693,Phenotype,Severe Epstein Barr virus infection,HPO
35456,4183,disease,axonal neuropathy,MONDO
49473,1903889,biological_process,negative regulation of plant epidermal cell differentiation,GO
62779,R-HSA-5633008,pathway,TP53 Regulates Transcription of Cell Death Genes,REACTOME
54019,15593,molecular_function,allose transmembrane transporter activity,GO
86658,6454,Phenotype,Delayed patellar ossification,HPO
99313,22888,disease,craniostenosis cataract,MONDO
118743,50512,molecular_function,lactosylceramide 4-alpha-galactosyltransferase activity,GO
102387,90149,biological_process,mitochondrial membrane fission,GO
119032,34618,molecular_function,arginine binding,GO
14825,DB08804,drug,Nandrolone decanoate,DrugBank
12000,83638,Protein,C11orf68,NCBI
86589,6329,Phenotype,Alveolar process hypoplasia,HPO
52178,72180,biological_process,mesonephric duct morphogenesis,GO
119860,4595,molecular_function,pantetheine-phosphate adenylyltransferase activity,GO
73792,36261,anatomy,accessory lymph sac,UBERON
127008,97504,cellular_component,Gemini of coiled bodies,GO
44709,1900015,biological_process,regulation of cytokine production involved in inflammatory response,GO
70536,11794,anatomy,rectrix feather,UBERON
125178,30257,cellular_component,type III protein secretion system complex,GO
92744,33664,Phenotype,Ganglioglioma,HPO
114132,18878,biological_process,"aerobic beta-1,2,3,4,5,6-hexachlorocyclohexane metabolic process",GO
73344,35118,anatomy,material entity in digestive tract,UBERON
50644,9186,biological_process,deoxyribonucleoside diphosphate metabolic process,GO
48499,1904777,biological_process,negative regulation of protein localization to cell cortex,GO
86530,6179,Phenotype,Pseudoepiphyses of second metacarpal,HPO
23651,4015,Phenotype,Abnormality of radial metaphyses,HPO
30016,9195,disease,erythema of acral regions,MONDO
71565,14635,anatomy,dorsal nerve root of cervical spinal cord,UBERON
57273,283461,Protein,C12orf40,NCBI
36485,3448,disease,benign spiradenoma,MONDO
12024,112936,Protein,VPS26B,NCBI
69931,10562,anatomy,pedal digit 1 mesenchyme,UBERON
100830,43427,biological_process,carbon fixation by 3-hydroxypropionate cycle,GO
49682,34612,biological_process,response to tumor necrosis factor,GO
121665,5105,molecular_function,type 1 fibroblast growth factor receptor binding,GO
34453,115426,Protein,UHRF2,NCBI
122419,34800,molecular_function,trinitrophenol dihydride denitratase activity,GO
21982,6334,Protein,SCN8A,NCBI
23895,1373,Phenotype,Joint dislocation,HPO
122070,31530,molecular_function,gonadotropin-releasing hormone receptor binding,GO
127664,R-HSA-1251932,pathway,PLCG1 events in ERBB2 signaling,REACTOME
82073,100128062,Protein,SLC2A3P1,NCBI
75248,2002202,anatomy,intermediate nucleus,UBERON
46208,1900069,biological_process,regulation of cellular hyperosmotic salinity response,GO
12783,57526,Protein,PCDH19,NCBI
76430,4200083,anatomy,postaxial centrale,UBERON
45857,44503,biological_process,modulation of G protein-coupled receptor activity in other organism,GO
58225,730051,Protein,ZNF814,NCBI
17006,DB07142,drug,"5-[(3R)-3-(5-methoxy-3',5'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",DrugBank
1181,5888,Protein,RAD51,NCBI
22817,30680,Phenotype,Abnormality of cardiovascular system morphology,HPO
127242,31381,cellular_component,viral RNA-directed RNA polymerase complex,GO
64753,2322,anatomy,periventricular nucleus,UBERON
78739,106481677,Protein,HSPE1P26,NCBI
77687,106478998,Protein,RNA5SP174,NCBI
73887,37566,anatomy,diaphragmatic lymph node,UBERON
24369,1047,Phenotype,Atopic dermatitis,HPO
112073,72271,biological_process,metanephric short descending thin limb development,GO
52361,48626,biological_process,myoblast fate specification,GO
10182,27304,Protein,MOCS3,NCBI
94060,500246,Phenotype,Increased CSF citrulline concentration,HPO
55799,99572,cellular_component,postsynaptic specialization,GO
117319,30771,molecular_function,N-benzoyl-4-hydroxyanthranilate 4-O-methyltransferase activity,GO
52964,70706,biological_process,RNA nucleotide deletion,GO
100019,100312,disease,vestibular ataxia,MONDO
60602,107983987,Protein,SMIM34B,NCBI
7340,915,Protein,CD3D,NCBI
102265,5989,biological_process,lactose biosynthetic process,GO
127002,99182,cellular_component,presynaptic intermediate filament cytoskeleton,GO
88561,11178,Phenotype,Alpha-EEG,HPO
112952,15737,biological_process,galacturonate transmembrane transport,GO
79571,402422,Protein,TUBB4AP1,NCBI
21619,DB08898,drug,Glucarpidase,DrugBank
46035,33762,biological_process,response to glucagon,GO
15182,DB04829,drug,Lysergic acid diethylamide,DrugBank
26908,100933,Phenotype,Sclerosis of the proximal phalanx of the 4th toe,HPO
109506,48701,biological_process,embryonic cranial skeleton morphogenesis,GO
91527,32035,Phenotype,Lower eyelid laxity,HPO
48413,2791,biological_process,regulation of peptide secretion,GO
81639,107986136,Protein,IL20RB-AS1,NCBI
127143,42644,cellular_component,chloroplast nucleoid,GO
45925,71877,biological_process,regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway,GO
33356,17471_17469_17468_17563,disease,congenital patella dislocation,MONDO_grouped
3395,84033,Protein,OBSCN,NCBI
85347,3105,Phenotype,Protuberances at ends of long bones,HPO
19209,DB00941,drug,Hexafluronium,DrugBank
67503,5656,anatomy,lens vesicle epithelium,UBERON
112311,1903486,biological_process,establishment of mitotic actomyosin contractile ring localization,GO
12060,9914,Protein,ATP2C2,NCBI
21476,DB13824,drug,Enprostil,DrugBank
61524,574484,Protein,MIR520G,NCBI
17983,DB05200,drug,AT2220,DrugBank
48642,33015,biological_process,tetrapyrrole catabolic process,GO
115405,50461,molecular_function,L-mimosine synthase activity,GO
97039,5198_6274,disease,vulvar intraepithelial neoplasia,MONDO_grouped
10157,4651,Protein,MYO10,NCBI
59146,390882,Protein,OR7G2,NCBI
43917,2718,biological_process,regulation of cytokine production involved in immune response,GO
97782,11516,disease,early response to neural induction gene,MONDO
128040,R-HSA-964975,pathway,Vitamins B6 activation to pyridoxal phosphate,REACTOME
14943,DB00367,drug,Levonorgestrel,DrugBank
66654,4621,anatomy,lumbar vertebra 5,UBERON
123493,5314,molecular_function,high-affinity glutamate transmembrane transporter activity,GO
45803,44088,biological_process,regulation of vacuole organization,GO
42937,46718,biological_process,viral entry into host cell,GO
34736,344805,Protein,TMPRSS7,NCBI
26276,31777,Phenotype,Cyclophoria,HPO
97747,11343,disease,"follicular atrophoderma, perioral pigmented, with milia and epidermoid cysts",MONDO
59616,79819,Protein,DNAI4,NCBI
121374,50304,molecular_function,nitrous-oxide reductase activity,GO
105322,1990532,biological_process,stress response to nickel ion,GO
104528,21725,biological_process,superior raphe nucleus development,GO
66942,4943,anatomy,submucosa of urinary bladder,UBERON
105709,46169,biological_process,methanol biosynthetic process,GO
14165,DB00412,drug,Rosiglitazone,DrugBank
24856,9492,Phenotype,Fragmentation of the epiphyses of the 2nd finger,HPO
50323,2000895,biological_process,hemicellulose catabolic process,GO
63959,1514,anatomy,descending aorta,UBERON
84188,42452,disease,tertiary lesion of yaws,MONDO
104217,44722,biological_process,renal phosphate excretion,GO
20870,DB09057,drug,Anthrax immune globulin human,DrugBank
43768,1901322,biological_process,response to chloramphenicol,GO
31228,7885,disease,Legg-Calve-Perthes disease,MONDO
9065,4112,Protein,MAGEB1,NCBI
109488,1904132,biological_process,positive regulation of convergent extension involved in neural plate elongation,GO
20401,DB01421,drug,Paromomycin,DrugBank
78786,106480079,Protein,RNU6-1165P,NCBI
52455,1901560,biological_process,response to purvalanol A,GO
17091,DB08169,drug,(2Z)-N-biphenyl-4-yl-2-cyano-3-cyclopropyl-3-hydroxyprop-2-enamide,DrugBank
90278,30144,Phenotype,Hypoactive bowel sounds,HPO
119973,4749,molecular_function,ribose phosphate diphosphokinase activity,GO
56267,42646,cellular_component,plastid nucleoid,GO
54242,46914,molecular_function,transition metal ion binding,GO
2391,421,Protein,ARVCF,NCBI
24983,9802,Phenotype,Aplasia of the phalanges of the hand,HPO
16458,DB08461,drug,"3-[(4-AMINO-1-TERT-BUTYL-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL)METHYL]PHENOL",DrugBank
65419,3031,anatomy,submedial nucleus of thalamus,UBERON
109562,36018,biological_process,cellular response to erythropoietin,GO
126372,16591,cellular_component,"RNA polymerase II, holoenzyme",GO
67572,5744,anatomy,bone foramen,UBERON
811,4707,Protein,NDUFB1,NCBI
122716,47999,molecular_function,hyponitrite reductase activity,GO
88629,11270,Phenotype,Duplicated tragus,HPO
25928,30087,Phenotype,Abnormal serum testosterone level,HPO
84189,42972,disease,meningococcemia,MONDO
113242,15963,biological_process,diadenosine triphosphate biosynthetic process,GO
19271,DB02109,drug,Hadacidin,DrugBank
25941,30131,Phenotype,Abnormal von Willebrand factor multimer distribution,HPO
90687,30801,Phenotype,Reduced visual accommodation,HPO
61982,C034789,exposure,diethyl phosphate,CTD
80182,100873239,Protein,MTND3P10,NCBI
58681,148418,Protein,SAMD13,NCBI
127733,R-HSA-3000178,pathway,ECM proteoglycans,REACTOME
65805,3533,anatomy,manual digit skin,UBERON
775,23594,Protein,ORC6,NCBI
21765,DB14844,drug,ONC-201,DrugBank
2832,970,Protein,CD70,NCBI
26985,194,Phenotype,Open mouth,HPO
5979,23256,Protein,SCFD1,NCBI
61940,C112343,exposure,chlorimuron ethyl,CTD
54819,99103,molecular_function,channel activator activity,GO
11074,65083,Protein,NOL6,NCBI
78927,100270943,Protein,RPL17P17,NCBI
64616,2180,anatomy,ventral funiculus of spinal cord,UBERON
26504,32702,Phenotype,Focal cognitive seizure with expressive dysphasia/aphasia,HPO
83284,387647,Protein,PTCHD3P1,NCBI
61535,574497,Protein,MIR527,NCBI
44526,1904370,biological_process,regulation of protein localization to actin cortical patch,GO
91272,31644,Phenotype,Fusiform abdominal aortic aneurysm,HPO
83283,100422517,Protein,BSNDP2,NCBI
66014,3843,anatomy,dental epithelium,UBERON
79408,101929664,Protein,HORMAD2-AS1,NCBI
106788,32636,biological_process,interleukin-7 production,GO
123885,47865,molecular_function,dimethylglycine dehydrogenase activity,GO
96281,3553,disease,ampulla of vater adenosquamous carcinoma,MONDO
48947,140205,biological_process,oligopeptide import across plasma membrane,GO
9456,256435,Protein,ST6GALNAC3,NCBI
91361,31779,Phenotype,Excyclophoria,HPO
88437,10844,Phenotype,EEG with multifocal slow activity,HPO
90451,30447,Phenotype,Merkel cell skin cancer,HPO
270,10009,Protein,ZBTB33,NCBI
40451,8283,biological_process,cell population proliferation,GO
38706,44977,disease,disease of receptor activity,MONDO
35012,317662,Protein,FAM149B1,NCBI
67457,5602,anatomy,dorsal mesogastrium,UBERON
92023,32733,Phenotype,Focal aware motor seizure with dysarthria/anarthria,HPO
47956,1904978,biological_process,regulation of endosome organization,GO
48466,2279,biological_process,mast cell activation involved in immune response,GO
59535,151516,Protein,ASPRV1,NCBI
5210,25820,Protein,ARIH1,NCBI
85995,4820,Phenotype,Acute myelomonocytic leukemia,HPO
8295,23215,Protein,PRRC2C,NCBI
1656,9119,Protein,KRT75,NCBI
111296,19424,biological_process,"sulfide oxidation, using siroheme sulfite reductase",GO
102790,9911,biological_process,positive regulation of flower development,GO
47272,6569,biological_process,tryptophan catabolic process,GO
119186,47323,molecular_function,[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity,GO
17078,DB04583,drug,"5-Carbamoyl-1,1':4',1''-terphenyl-3-carboxylic acid",DrugBank
97073,5460,disease,swine influenza,MONDO
65849,3578,anatomy,pedal digit connective tissue,UBERON
76683,4300188,anatomy,terminal scale,UBERON
16443,DB06718,drug,Stanozolol,DrugBank
21854,DB01740,drug,"4-butyl-5-propyl-1,3-selenazol-2-amine",DrugBank
67587,5792,anatomy,nephric ridge,UBERON
1807,1605,Protein,DAG1,NCBI
53141,35814,biological_process,negative regulation of renal sodium excretion,GO
11597,84312,Protein,BRMS1L,NCBI
84900,1492,Phenotype,Axenfeld anomaly,HPO
120493,52823,molecular_function,"2-hydroxy-6-oxonona-2,4,7-trienedioate hydrolase activity",GO
78697,100128227,Protein,HMGB1P20,NCBI
25088,10202,Phenotype,Duplication of middle phalanx of toe,HPO
36643,21223_385_6180,disease,digestive system neoplasm,MONDO_grouped
32278,17218,disease,septopreoptic holoprosencephaly,MONDO
114178,110128,biological_process,phloem sucrose unloading,GO
93865,410345,Phenotype,Increased urinary polyhexose,HPO
100820,36466,biological_process,synaptic vesicle recycling via endosome,GO
116103,50255,molecular_function,ribitol 2-dehydrogenase activity,GO
31445,7998,disease,microspherophakia-metaphyseal dysplasia syndrome,MONDO
40084,51703,biological_process,biological process involved in intraspecies interaction between organisms,GO
44145,34769,biological_process,basement membrane disassembly,GO
80867,392752,Protein,OR7E7P,NCBI
98199,16864,disease,Okihiro syndrome due to a point mutation,MONDO
44087,33302,biological_process,quercetin O-glucoside metabolic process,GO
57129,162466,Protein,PHOSPHO1,NCBI
99146,22456,disease,ankle defects short stature,MONDO
117587,50080,molecular_function,malonyl-CoA decarboxylase activity,GO
66796,4774,anatomy,inferior eyelid tarsus,UBERON
113137,31573,biological_process,mitotic intra-S DNA damage checkpoint signaling,GO
86140,5183,Phenotype,Pericardial lymphangiectasia,HPO
57053,145788,Protein,C15orf65,NCBI
31612,7923,disease,"macrocephaly, benign familial",MONDO
25871,10788,Phenotype,Testicular neoplasm,HPO
79970,139542,Protein,E2F6P4,NCBI
113593,2402,biological_process,B cell tolerance induction in mucosal-associated lymphoid tissue,GO
33141,19158,disease,tropical endomyocardial fibrosis,MONDO
18321,DB02277,drug,1-(5-Tert-Butyl-2-Methyl-2h-Pyrazol-3-Yl)-3-(4-Chloro-Phenyl)-Urea,DrugBank
102436,1990558,biological_process,mitochondrial malonate(1-) transmembrane transport,GO
66135,3982,anatomy,mature ovarian follicle,UBERON
